comment	score
当然是内饰啊，冲这个才买别克的	1
前面只有车门的储物格，中央扶手的空间小的可怜，只能放一些小东西。	-1
我的2015款1.6L手动高配：1、没有侧气囊；2、多功能的方向盘右侧太空，没有定速巡航（个人理科男一个，太追求对称？）；3、白色不耐脏（此与车性能无关。自己出于安全考虑坚决买的白色）；4、手动自吸版的行车电脑上没显示档位信息（自动却有），开车走神时，忘几档了还得低头看看档把。	-1
隔音觉得做的挺到位的，还有就是黑科技，用起来爽爽爽	1
悬挂比较硬特别是过减速带时候要刻意去减速才行不然后排乘客会抱怨的。	-1
油耗吧，堵车的时候，显示续航蹭蹭往下掉，都是钱啊	-1
幻速家族X前脸，车身加长加宽，铝合金轮毂，全景天窗，一键启动，无钥匙进入	1
大灯吧，没给氙气大灯就算了，居然还不能选装，和尾灯差距太远了，蜡烛灯只能自己到外面去改！	-1
磨合期油耗1块钱一公里，还能接受开了一千多公里了，冷车时发动机的有点哒哒的声音。转向满舵时转向的胶套会有声音！	-1
1.从较高速度降到40KM/H的时候会有一下加速前冲，影响驾驶感受。2.20多W的车子竟然没有倒车雷达=。=	-1
外观  太惹人遭嫉妒了  结果晚上被人钥匙刮花了 油漆做做好几千呢	-1
价格，价格，还是价格，没有钱，也就只能选这个档次的车了，只要能够平时代代步就行了	1
空调操作台外突较高，A柱粗大影响视线，还有可能是新车原因吧油耗有些高。	-1
居然贴膜进点水到中控，就出现打不着火的现象，防水效果有待进步，，没有眼镜盒，还有后排出风口，基本是个摆设，没啥风量！目前就这些！	-1
最近但是车子打着火停着开着空调，在外面的车头总能听到啧啧的响声？其他的朋友你们也是吗？	-1
油耗，现在才跑300公里，但是大家都说油耗低	1
配置低，30多万连氙气大灯雷达之类都没有，全部要后来改装	-1
只有手动挡，而且才500公里车窗开一半就有声音	-1
第一天离合就有摩擦感异响，到现在也没有消除，查看论坛可能是通病。目前2000转以上换档明显，以下基本听不到（但感觉的到）。	-1
跑了3万，换了3个点火线圈，是质量问题？还是车电子的问题？	-1
就是买的标准配置，配置真的是太low了	-1
内饰做工有待提高，细节方面感觉有点欠缺	-1
空间大，后座坐3个人一点问题没有。后备箱地方大，设计也算合理	1
动力因为排量小的关系，满载时上坡明显油门需要深踩，而且感觉有点光吼不走的意思。	-1
可能是油耗吧，油耗真的很高，但是也在预料之中，希望以后能降下来吧	-1
内饰太简单比较老，空间还是小了，我183坐在里面头发蹭到顶了，长时间开车可能会比较累	-1
那必须是博越提车的周期太长了 最后选了手动挡的 而且白色的不是金属漆 后备箱有点儿小	-1
就是油耗有点小高，，，可能是市区，，，，也可能是我是新手吧，，，，反正有点高，，	-1
声音稍微有点大，但也还在接受范围内	-1
周年纪念外观，动力，油耗，内饰等，太多了。	1
动力，操控，改款日行灯美得不要不要的。	1
：动力和空间，以及辅助驾驶系统提示。	1
油门初段感觉没力，存在虚位，起步必须要稍微深踩点油门。另外朗逸的配置较低，这也许是合资车的通病。	-1
肯定是动力拉。油门一加速度马上起来。超车没问题。	1
刹车就老生常谈了，3500公里了，刹车依旧，冷车倒车时候响。	-1
地盘高，有四驱系统，解决了我常常走烂路的问题	1
油耗，市区不开空调基本控制在7.5-8个油左右，开空调在8.5-9.2之间，这是纯市区包括堵车	1
档位太难挂，陡坡转速提不起来就软绵绵的！！	-1
后悬挂的简配以及异响让人不是很能接受	-1
发动机声音大，还有就是有答答答的声音，今天问了4S是说是什么传感器的声音。	-1
驾驶位收纳空间太少，票据、手机均缺乏放置空间	-1
便捷性的操作及舒适度让我这个屌丝也逆袭了一把	1
动力跟油耗，前驱的车，1.2排量，如果抬空前轮其中一个，根本动不了，要下车推车了，	-1
油耗 外观 拉东西能力 安全配置	1
1K转左右完全没力，稍微给点油，油耗就刷刷的上升。	-1
隔音和隔热了。。用料太省了！！	-1
配置低、方向盘下，右后门有异响	-1
1：涡轮增压的发动机冷车启动比自然吸气的车子声音要大很多，而且冷车期间偶尔会抖动。	-1
发动机，涡轮动力介入后超车无压力。	1
方向盘圈数有点多，总感觉转不完（也许是自己没适应呢！毕竟才刚开嘛！）	-1
后悬挂有点硬 开空调车身有共振  灯光有点暗尤其近光	-1
外观与动力，还有售后服务，安吉星功能也很周到	1
没有倒车雷达，刚好又碰上我是新手，倒车吃力。不过，等我的驾驶经验逐步上来，应该这个问题对于我来说，就不再会是个困扰了。	-1
中侧门拉着有点费劲儿，这点是不是有点做工的问题啊。	-1
外观，加速，油耗，提车加了200元97号现在已经跑了300公里了，还没到红格！	1
刹车软了点，起步调校得太过于软了，然后就是新车味道8天了一直还有挺浓的.	-1
缺点就是性价比不高 和老款比就是外观变了 但是涨价了 而且维护费用增加 发动机可靠性降低	-1
入冬后起步挂挡1、2档难挂有异性，貌似是通病。今天首保后没有明显效果	-1
这个价位车锁车既然不能自动折叠后视镜，四门玻璃不能一键升降。	-1
高位刹车灯安装不结实，嘎嘎嘎磕撞玻璃	-1
车不是电动椅，自动空调，折叠镜	-1
价格略高吧比较是个A级车，但是空间是ok的	-1
就是外观，外观，外观重要的事说三遍	1
1、看着不蠢不笨不抠搜，走的是现在流行的跨界范儿；2、操控上乘，男女皆宜；3、油耗经济；4、保养经济，小保3百多，还是在4儿子处；5、有一定的通过性和脱困性，适用范围较广。	1
大灯有水雾。副驾驶手套箱下面空调口漏水但都是一点点。刚刚起步的时候要舍得给油不然就动不起来。yao油	-1
尾箱小了点，特别是我家，常回老家带一大堆东西的人	-1
动力稍弱，爬坡需加大油门方可，隔音有待提高。	-1
市区油耗高，没有一键启动，1.8没有带T的	-1
油耗有点高，三十多万的车居然不是真皮，这点确实有点掉价。	-1
悬架硬，我的车型不知道是什么品牌的音响，感觉效果普通，打算升级一下	-1
驾驶位置储物地方没有，没地方放东西	-1
外观    还有其他的一些配置   比如 自动折叠后视镜   一键启动  无钥匙进入	1
底盘,太低了,不适应中国道路.即使不去越野,相信所有车都拖过低盘.如果追求2675轴距,就应该设计接近角通过角离去角度加大.	-1
如此高配的车，座椅竟然是手动的，还得用手摇的	-1
发动机启停不能关闭，底盘稍稍有点低。	-1
油耗就点高.不知道是不是在磨合期的原因	-1
空间、空间、空间，大天窗、大天窗、大天窗。重要的事情说三遍！	1
变道转弯A柱经常挡住视线；表显油耗9.7，实测油耗11个左右；后座不能调节	-1
后备箱内的备胎设计太失误了，导致公主坟的“雅号”；外观缺陷拼接缝有点离谱哦	-1
每次启动不能自动播放usb的歌，要按下确认，再按两下方向盘上的功能键才切至usb感觉很傻的样子。	-1
胎噪 配置  还有那一对有神的蜡烛灯	-1
起步时瞬时油耗大，能达到39.9升/百公里，达到顶了，不知道其他的车主遇到这种问题没	-1
车辆跑偏，娘胎里就有的毛病吧，自费做了一次四轮定位，有好转，但还是在加速时有明显跑偏。	-1
车子的各方面都感觉非常的廉价，内饰用料方面，座椅的功能方面，还有就是车子的中控台的多媒体配置方面都是非常的廉价的。	-1
倒档有时挂不上，据说是低端手动变速箱的通病，局部没做防锈	-1
油耗的确高，脚力不同，油表指针就蹭蹭上	-1
空间大，后独立悬挂，合资车，性价比高，市场保有量大，毛病少。	1
油耗 高速公里数往上涨 我都开的有点不好意思了	1
副驾驶门外侧装饰条挂钩挂不住翘起来了，也沾不住，只能等厂家发来新件让4S店给换上。在就是空调制冷压缩机的声音怎么会这么大，不论时间长短只要开着AC开关，噪音始终有，不会是我中奖了吧！	-1
油耗有点高，纯市区开空调的话十多升去了。	-1
隔音做的真差，走在马路边，感觉像下雨一样	-1
外观没有免疫力，内饰也很符合年轻人的口味	1
油耗大，悬挂有异响，高速噪音大	-1
就差木有全景天窗，和后视镜自动折叠功能	-1
2.5直4发动机、爱信6AT变速箱、车内空间、双天窗等等	1
自动换挡的时候转数总是比较高了才换，新车比较心疼	-1
车身的确薄了点，碰过两次，每次和对方相比都受伤不轻。	-1
车厢噪声,B柱和后车窗开快一点会有“哒,哒,哒....“的异响	-1
后排没有阅读灯，没有无钥匙进入，方向盘不能前后移动。	-1
回头率特别高，更有人说你这车怕要好几十万，我内心要面子，就微微一笑。	1
发动机声音大，一踩油门的时候像跑车似得。跑高速的时候噪音更是大的离谱。	-1
配置比较少吧，很多行车配置没有。	-1
维修保养价格低廉，更换发动机油和油滤不过二百块左右，丝毫没有压力。	1
感觉我的车跑一段时间后排气管有突突的声音	-1
必须油耗！可是没办法，车重在这摆着，也没办法降下来！有得必有失吧！	-1
后窗没有除雾，油耗大，低转速时扭矩捉襟见肘，跑非铺装路面时候坡度一大转速若是不能保持在2千以上就有熄火的可能。高速速度超过140时噪音奇大。	-1
车门锁开关，没有续航里程显示，水温表，倒车灯只有一个。	1
变速箱手感不咋的，三档共振，问过车有，都有，通病	-1
空调制冷制热效果，外观，发动机，变速箱，操控，耐用度。	1
路不平坦是，车内颠簸的声音产生共响	-1
当然是油耗了，买的时候加两百块到亮灯的时候就有420公里了，感觉油耗非常的小，	1
副驾驶座椅不带高低调节，防夹手功能太逊，大灯亮度！	-1
1.中控硬梆梆呢塑料、2.车表明的板材感觉和日系一样，稍微用点力就按下去。3.昨天买菜提的东西比较多，开启后备箱后钥匙放在后备箱，关的时候没注意所在里面，车子以自动上锁害的我又跑回家拿备用钥匙。	-1
灯光啊擦！买车后经常逛论坛发现很多人说灯光的问题，晚上试了试果然见识到了，再加上路上远光狗特别多，夜间行驶要特别小心，媳妇有点近视因为这个还专门配了副眼镜，以后找时间把灯换了吧。后排隆起较高座三个人舒适性会降低。	-1
异响较多 听好多车友反映 变速箱是定时炸弹	-1
中配都没有天窗，开空调后动力明显下降，有时启动汽车的时候有一条胎的胎压会显示不出来，跑起来几分钟后又消失。还有就是A柱跟B柱太大，盲区面积广，平时转弯都非常小心。	-1
暂时没发现，一定要说的话就说说油耗吧，油耗稍高，显示9.7，不知道磨合后能不能低点，试驾时看试驾车的油耗才6.8。	-1
有时倒挡难挂入，离合踩到底仍有打齿声	-1
车锁匙壳用料超低档，一个字：臭！！储物空间少；后排不能放下。	-1
当然就是舒适度，当初决定买轩逸就是被这一点折服的	1
后排座椅不能放到，扶手箱太靠后，根本用不到。	-1
后排空间非常局促，如果买来做为家里面的唯一一台车使用不建议买这台Polo	-1
1.再如何的低配倒车雷达几毛钱的装置总该配一下吧，这个基本功能几乎天天要用啊！2.esp   我也不多纠结于这个了！3.查了数据车身居然没有途观长（不算外挂备胎），既然已经设计成面包车型了，何不尾箱再长一点呢。	-1
配置太低了，空间不大，还是手刹，座椅还是手动，天窗打不开，油耗不全很低，动力太温柔了。车子看起来不大，座椅不是全皮的，太抠了！	-1
油耗很低，现在的油价差不多3毛一公里	1
外观、空间、动力、高科技、等等！高速定速巡航加ACC前方有车自动减速！高回头率！	1
外观，外观 依然是外观。保时捷的车 没谁了。到哪里都是别人的目光！	1
发动机动静大，一直节能模式了，还没有试过运动模式，等有机会实验下。	-1
空间有点小，后备箱也是，以前开的是马6，觉得还不如以前的车，	-1
操控，加速只要舍得油，空间，特别是后备箱空间，	1
毕竟还是扫把佬应该有的动力，要知道全系标配全时四驱系统还有就是水平对置发动机，还是比较的看好车子的。	1
因为我是新手上路，油耗控制不均衡	-1
中控屏小，没有胎压监测，不能行车落锁	-1
胎噪声音过大，特别是在高速路上行驶的时候，这时候你只能把音乐调高。	-1
油耗 截止目前1400km了，平均油耗为7，其中有400多km为高速。	1
中控台内饰是硬塑料的，档次感太低了。	-1
车里面的都是塑料  塑料感太强了，里面的东西都过硬了点   还有就是隔音，感觉速度提起来了噪音有点大  不过把音乐开起来盖过这个声音不知道会怎么样   下次试试	-1
不能一键升降窗户，后排没有空调口和USB借口	-1
没有手扶手箱  储物槽接近没用     点烟器也没有！	-1
价格稍贵，动力稍弱，仪表盘简配一些功能	-1
这么大的车，没有倒车雷达或者倒车影像，太对不起二十七八万这个价格了！	-1
方向盘上的多功能按键塑料感太强，完全没有豪华车该有的样子。	-1
在700多公里的时候出现手刹不能放开，后轮毂烫手。	-1
性价比高，ESP、导航、倒车影像、上坡辅助、倒车雷达、定速巡航都有。	1
空调就中间有风，两边的跟没有差不多了，首保的提了下就给我来了句这是设计的问题，车灯就跟论坛上说的一样蜡烛灯还照不过路灯，只能去改成氙气大灯了	-1
轮胎，锦湖，噪音大，等换时一定换米其林	-1
后排座椅不能调节，主副驾驶座位手动调节，手动空调，引擎盖不是液压的！	-1
油耗低，目前磨合期行驶6.6个油，3毛9一公里吧。空间大，秒杀同价位车型	1
低配配置太低，没有优惠，没倒车雷达！	-1
改款后侧窗，后窗不配备隐私玻璃，手动大灯，车内灯光旋钮跟老式收音机调音量和频道的旋钮没有区别。	-1
油耗高，快速时动力还是有点差距的。	-1
从买车起，导航一直不能用有各种向题，到现一个多月了，去4S店N次都沒有解绝，现在是什么心情你们懂的。。。。O_o	-1
起步稍肉，一不小心转速就接近3000了，另外就是手套箱空间小了点，放不了什么东西。	-1
有异响，没有雾灯。车内后视镜太低会档视线。	-1
车内饰板异响。高速90以上风燥比较大。	-1
有些小异响。感觉全景天窗的装配工艺有待提高。整体装配工艺和合资车还是比较有差距的。	-1
诸如雨刮异响，内饰异响的问题，随着车龄的增长，也在不断的显现出来。希望上汽在下一代产品中，先解决细节的问题吧。	-1
开关暖风的时候中控台由于热胀冷缩会有异响！	-1
除了开sprot或者plus的时候换挡才有声浪 略显笨重	-1
车里味道大，车里塑料感太重。储物空间太少	-1
悬架真心硬 觉得如果不是20多岁肯定接受不了	-1
油耗很低，开了1500公里，5.1个油，超乎想象。	1
高速油耗比较低，120的时速下没觉有飘的现象	1
我的车子有共振的问题  发动机声音大 很闹心	-1
配置低，比着朋友的林肯小越野 配置差太多了，很多高科技配置都木有	-1
发动机声音，特别是加速的时候声音有点大	-1
没有高音，关电车窗不能升降了，这点还不如我原来的金刚。	-1
怠速状态发动机声音太响，尤其是开着空调时。	-1
挡位行程过长，挂5挡时手会碰到前面点烟器处；还有5挡加速不快。	-1
2.4L的动力水平搭不上那么高的油耗啊，途观2.0T都甘拜下风，四速的自动变速箱羞愧死人了，那个技术让人脸红。这个四驱在越野时的表现真的不怎么样。	-1
内饰做工有些低廉，毕竟价格放在这里了，四个门的玻璃在开关门时有些声音松垮，有点不上档。	-1
变速箱问题是很困扰大家的，我的也一样，目前更换变速箱了。	-1
原车没有导航，升级DA3大屏有BUG。后排座椅不能角度调节。	-1
减震有点硬，再就是有点费油，可能还没过磨合期的关系。	-1
外观，内饰，配置，尤其是能直接播放无损WAV	1
跑高速时，胎噪比较明显，没有发动机启停功能	-1
外观，买这车就是冲着外观去的，最终外观击败了理性，买了尚酷	1
车才提回来四天，开了不到一百公里，倒车影像就没反应。仪表盘时间没有。辅助设置里倒车影像开关不能选择。	-1
没有雷达，车漆较薄，原车的屏幕较小（才5英寸），备胎非全尺寸。	-1
速度慢过颠簸路面的时候右前轮位置有异响，速度快了好像又没有，奇怪奇怪真奇怪！自动大灯亮的有点早	-1
减配太多：前排座椅后面的储物网兜，后排座椅杯架（这些都被减掉了）	-1
发动机声音有点大，如果能把发动机噪音再降低一些，前保险杠加一对雾灯，后排座椅靠背加上活动的头枕，或是再增加个天窗，而保持价格不变），那就更有竞争优势。	-1
捷达的内部空间利用不是很合理，后排座椅的背面是钢板，导致后排座椅既不能整体放倒	-1
16款的中控屏幕变成了8.4寸的了，座椅是电调了，尾门也是电动的。	1
后排空间小，同学的11款欧蓝德EX和我这个轴距一样，但是空间就是大的多。发动机机油盖里面有白色乳状物体。	-1
行驶时声音太大，特别是2700转后！	-1
1.新车买了几天后，在颠簸路面右边会有异响，不知道是车门还是B柱。（抓狂!）2.高速噪音有点大，在X宝上买了隔音隔热棉效果也没改善。	-1
冷车发动机怠速声音：早上冷车怠速声音，简直就是柴油机	-1
配的韩泰轮胎，胎噪大，仪表没有水温表	-1
新捷达的外观就是大众套娃，都一样，就是车子尺寸比较小了点。	1
减配，无后防撞梁，高配居然没有中控显示屏	-1
外观，就是冲着这个买的 很呆萌，前卫！	1
外观 配置 乘坐空间 储物空间 价格 操控性 销售人员的服务	1
中段提速，3挡提速明显，城市道路中变道超车从不拖沓。	1
目前只在市区开，油耗有点大！还是比较在乎油耗的！还有，不如说没有日行灯！嗯	-1
配置太低，没有天窗，没有多功能键盘，就连杯架盖子都舍不得配一个。。。	-1
没有内至锁，油箱要在外面用钥匙开，打开后还要拿着油箱盖。A柱太大，左转弯的时候要多加注意。自己装个防雾灯既然没开关接，只能连接到小灯上，座椅不能上下调节，水温要达到90度以上，那风扇才运转，这不是在吓人吗？	-1
配置高！后视镜折叠、八寸显示屏、上坡辅助系统、自动大灯、电调座椅以及胎压监测等统统都有	1
后备箱没有储物格（放备胎的地方），这地方有必要节省吗？	-1
空间大，大，还是大。后排做4个平均170斤的胖子都不是问题。真是应了广告语，大到没朋友，哈哈哈。	1
真正意义上坐7个人真的很辛苦，尤其是第三排的座椅又高又短，的确很辛苦	-1
与合资车相比，H6性价比非常高，它的动力和节油效能是汽油车没法比的。	1
加速不说了，我觉得恰恰是外观，不跟随，忠诚原创。	1
车内隔音一般化，70公里左右就有些大，而且轮胎叶子板偏薄，砂石音大，怠速发动机咕噜生大	-1
自动刹车，挽留了四次追尾。ACC巡航，高速神器。你好博越语音交互系统，能完成很多车机操作，提高行车安全。	1
没有倒车影响，后面自己加装的。内饰略陈旧，但无伤大雅。	-1
宝来继承了大众汽车的德国工艺及产品质量，无论在车体结构板材还是内饰座椅。没有明显的偷工减料。不该减配的不会减配，安全配置始终还是放在首位的。	1
如果非让我说，那就是外观太靓了！	-1
内饰普通甚至偏下，高低配置区别分明。	-1
倒车真的有点考技术。动力太肉了。	-1
后排空间略小，储物空间过少，为了设计美学牺牲较多实用性	-1
油耗吧，稍微有点高，也许还在磨合期内吧！	-1
现在磨合期，还没有用过大的提速，过了磨合期会再来补充。	-1
未标配360全景影像；塑料件安装工艺有待提高；导航难用；	-1
离合行程太长 一键启动每次都要特别用力踩离合才能启动 还有就是性价比确实是软肋  空间也不占优势  后排中间基本就是废了  隆起太高	-1
油耗，二级路（山路）一人7.0L，二人7.4L，城区山路高速综合10.4L	1
只有两驱，离合器换挡1档到2档有延迟，A柱有时候稍挡视野，倒挡切换的时候也有延迟。内饰织布有点可惜，后备箱空间略小了一点！后排没有出风口，没有插头！音箱后备箱也没有。	-1
2011款2.0手动挡的内饰这也太简单了点吧，要什么基本都没有，真不像所谓的传统日系车一样	-1
后备箱空间小了点，平时后排用的少，把后排座椅向前调了一点。	-1
怠速声音比汽油大点。不过绝对比想象中小。开起来声音和汽油一样。。。	-1
大灯，LED大灯，LOW爆了，白内障！	-1
倒车时踩刹车有异响，现已解决，不知还能不能再犯。	-1
没有自动升窗功能，自带导航还是2015年的地图，目前还未更新。	-1
座椅放倒，玻璃没有防夹手，座椅位置偏高等一些细节应该提高	-1
悬挂很硬，座椅略硬，运动型车嘛，能接受。	-1
动力、外观、空间还有值得一提的就是后面的车子明显与我保持了一定的距离。	1
功能太多本人对爱车的功能效果还没摸透	-1
首保后右后刹车异响，4S点竟然说是可能有胶皮刮擦发出的响声，不影响使用，未给处理。	-1
后排座椅有点硬啊，角度比较直.	-1
性价比高，很多十多万才有的功能c3却配备了	1
老司机带着上高速，开空调，三人，油耗居然只有5.5,哈哈。	1
油耗有点高,30万的车没有雷达，没有后视镜加热，还在用脚刹	-1
性价比比较高吧，销量在那摆着  拉人拉货都不耽误。中间排是两个独立的座椅，有商务车的风格了，乘坐上 舒适度也有了明显提高。	1
可能是还不熟的原因，换挡有点吃力，尤其是倒挡，但对于这个价格的合资车，可能就是这样的吧。	-1
配置太低。噪音明显。车漆有点薄。	-1
配置太低，二个音箱，没发动机电子防盗	-1
天窗、真皮多功能方向盘，配个铁轮毂??	-1
一档起步没劲，减配胎压和倒车雷达，后备箱偏小，前行版不能选配书包，买的时候价格没有优惠	-1
就是起步太肉，不过自动挡，2000转自动换挡，能接受。	-1
当时说的给我优惠的力度比较大，提车的时候建议我换雷克萨斯的前脸，多收了几千块钱；而且四驱油耗跑市区这酸爽、、、9.1、、、略高	-1
缝隙了，车身缝隙太大。内饰也是太土了。感觉和面包车差不多。	-1
全系没有电动座椅调节！！！中央扶手太后！！！后排没扶手和头枕！！！	-1
仪表和中控不耐脏，加油门是声音太大，刹车有异响，4S说没办法解决	-1
异响，刹车，副驾座椅都有听过异响，但是稍微调整一下就不响了。	-1
动力作为家用足以，还是希望出2，OT的自动档，车载导航就当是个摆设吧，毕竟百万级豪车也不过如此	-1
油耗和空间，还有空调挺给力，夏天开到1档，就很冷，	1
确实存在转向异响，不仅是论坛上反映的冷天，那天温度32度，打转向时，底盘传来咯吱咯吱响声。	-1
小40万的车 驾驶席座位半自动，副驾驶全手动，其他全手动，一再验证中国消费者悲催的现实人生际遇。	-1
车身的油漆好像有点软，平时需要多注意和保养。	-1
变速箱不顺畅，确实有待更找6AT，没试过这车的车友可能无法体会，但当你开段时间后你就知道了。	-1
车内空间、储物空间、换挡的平顺性	1
后备箱的储物遮板有异响，去4S店也弄不好，后来直接拆掉，没异响了。	-1
3.0六缸发动机，大梁底盘，两把锁的超选四驱。	1
后排太直，不太顺服。不过，反正后排基本上是空的，问题不大！	-1
轮胎略次，邓禄普轮胎总爱卡石子，还没怎么着呢，已经补过一次胎了。	1
外观！全景天窗、真皮座椅、座椅加热、电动调节、倒车刹停	1
前后座位的空间大，后备箱的空间也大。	1
后悬挂不是独立的，没有一键启动，没有翻盖倒车影像	-1
相对来说性价比比较高，希望有的功能都有。	1
噪音大新车的时候没感觉到1年后感觉特别大!异响也有特别多底盘异响都不知道哪里响的！中控台简单了！	-1
凯美瑞的车漆比较薄  没有换挡拨片 2.0G车型没有双排气 2.0S有双排气	-1
油耗低，保养周期长，10000公里才保养，隔壁福克斯3000公里就换机油了。	1
排气管声音有点大            中控的硬塑料	-1
外观，声浪。回火声很销魂，路上回头率很高，后备箱比想象当中要大很多	1
内饰做工很精密，不过是比较的简单，设计方面也只是普普通通的设计而已。没有什么太过于突出的亮点。	-1
购车的时候2.4L的没有出豪华型和尊雅型的，没有倒车影像和导航！胎噪有点大！	-1
汽油泵声音大，听着像是轮胎漏气了	-1
动力！动力！动力！外观！外观！外观！GTI！GTI！GTI！	1
灯光暗，晚上不是很清；后视镜没有加热工能；没有ESP；目前该系变速箱异响问题闹得沸沸扬扬，又没见厂家出来给予保证	-1
价格便宜比同级别空间都大外面车子看的小	1
配置太低，价格战捣至质量有所下降，小毛病时有	-1
轮胎太次，奥迪好几个车型怎么能用“韩泰”？	-1
内饰，还有后备箱，太随意了，都露钣金，中级车哎！还有就是4S店，能骗就骗一个，买车就像在打仗，斗智斗勇，累	-1
离合器太高了点，又是手动挡的原因	-1
空间有点小，特别后备箱。后排要是坐三个胖子肯定挤不动个人觉得这车坐4个人刚好。后备箱没的说放一点东西就满了，每次回家带东西都是后备箱放满了在放后座上（本人比较懒后座懒得放下）现在后备箱就放一车衣没折叠就满了（下面有图）。另外本人还觉着拐弯的时候A柱有点影响视线，每次都得摇头晃脑。。。就当做颈椎运动了。	-1
空间小，还没我老婆的骐达空间大，才一年多的车空调通风口爆裂，胎噪风噪有点大。电瓶一年多就没用了应该属质量问题吧？	-1
胎噪！方向盘不正，没有导航，多媒体有黑边，没有后视镜加热，没有一键启动（虽然我不纠结这个一键启动，但是…这个玩意逼格高呀）感觉除了是新上市的车型，跟优惠后的帝豪向上版比较的话，单从配置来讲，性价比不高。	-1
排挡杆进前进档声音不理解，货车手动挡也没有这声音。一下子把档次整低了。	-1
没有后排出风口，没有ESP，价格略高	-1
拿到车3天后，起步后底盘有咯吱异响，4S检查时基本没有了，回来的路上又开始了，时有时无。	-1
尾灯很有逼格 有后排出风口 无钥匙进入加启动轮毂也换成R16的双色钢毂	1
动力因为变速箱和前驱的缘故没有体现出A5 2.0T高功率版本的应有实力！	-1
异响挺多，特别在起伏路面上，胎噪有些大，上高速发动机声音比较大，没有标配ESP等。	-1
有ESP,定速巡航，转向灯辅助，上坡负责，胎压监测，前座加热	1
变速箱 市区基本就123档位，油耗太高了！	-1
外观，个人认为30万以内的车，这车最有特色，个性。	1
外观就是它的优点，我就是冲着外观才决定买它的。	1
油耗低，显示为5.8左右，实际测量为6.0左右。70%以上跑的高速路。	1
如大家所说，中控有出现过异响，时有时无。	-1
油耗啊现在在磨合期。纯市区开！13个油！费油哦！	-1
当然是大家都知道的中控了，很多人吐槽荣放的内饰，没有特点，中庸的同时塑料感太强了，这好歹也是二十几万的车啊，这丰田在这方面确确实实不太仗义	-1
全景大天窗。还是前部能开启的。。。	1
空间不怎么样，后排座三个人有点局促。	-1
另一个就是油耗很低，油价降到5.89元一升的时候，平均一公里才3毛2.还不到两辆男装125摩托的油耗。	1
动力输出达到预期，超车Sport模式开启后推背感绝对有，甩其他车（奇瑞QQ）一大截！??	1
倒车影像不敢奢求！最起码该有个雷达吧？哎！！！	-1
都说是移动的床，当然是空间啦！	1
空间，空间，空间 重要是事情说三遍	1
方向盘原地打轮异响，油耗过高，后排隆起较高。	-1
东南给三菱翼神的做工真的是有待提高，中控台的CD机的接缝处都高矮不平，我打开中控台装饰条，CD机竟然有叠起的硬纸片给垫在下面！	-1
这外观放在车群中算不上太漂亮，凑合着还能看，不是太注重这一方面。	1
储物空间实在太少，几十万的车，连个眼镜盒都没有，我也是醉了。	-1
同价位的话，觉得性价比就不是特别高了。	-1
DSG的通病，减速点刹车后提速，2挡升3挡，或者3挡升4挡时，跟不上油，感觉都踩到底了，可还是未提速，一两秒后速度才起来。座椅放倒居然是旋钮，每次都拧的手疼，索性每次开车时间不长，调好就不动了。	-1
动力，空间，越野性能，三菱的品质	1
车身异响，过连续减速带时后备箱方向因震动会有共振的响声。	1
操控指向准，后排和车尾箱空间大，空调制冷快，中型车耗油不高。	1
自舒的行车电脑无文字提示，对着说明书学习半天，想着调调脚窝灯还有中控锁什么的，到车上一试才知道没有这些功能	-1
油耗，中控异响，没有儿童锁，启动噪音大，怠速有震动	-1
发动机，拉一顿半货，怠速起步，。	1
油耗高，不过目前在降，具体再观察2周吧。	-1
应该是天窗的包边吧，做工还强差人意，希望厂家今后能强化细节质量的控制。	-1
配置真的是太低了，十多万的车连倒车雷达都没有，希望厂家能注意到这一点！	-1
油耗低的有点太不真实了！！	1
1、油门！轻轻一碰带给你速度、还给你声音，哈！2、悬挂对避震和操控带来的作用可谓绝佳！3、真皮内饰、包裹座椅。	1
油耗有点高，毕竟1.8T排量在那里，需要长期测试，后排座椅无法调节无法做到全平，	-1
空间，油耗，舒适性，高配置，低价格，就这样还想怎样！	1
装了个原厂导航，倒车影像和途观没法比	-1
韩泰的轮胎相对而言舒适度以及胎噪都比较大	-1
新车油耗比较高，不能理解1.4T市区10个油左右	-1
低扭羸弱、起步发抖、爬坡吃力、一档难退、方向略重、胎噪明显、A柱太粗、欠缺ESP、车灯卤素、雨刮有骨、头顶局促、扶手箱短。	-1
车窗玻璃过坑的时候有挤压的异响，另外车的避震感觉太硬了，这个也没办法毕竟是要拉7个人，胎噪比较大原厂配的纸糊轮胎不咋滴，另外内饰的接风有待加强，和合资车相比有一定的距离。	-1
这个价钱买到这个配置，真的很超值！	1
因为买的是2.0排量的车，在开ECO的情况下动力稍弱。	-1
在同级别车中，油耗算是比较低了吧	1
外观   配置    性价比高	1
灯太暗，灯太暗，灯太暗。座椅手动调节	-1
皮薄，50码之下有吹口哨的声音，不知道是不是波箱的问题，高速胎燥有点大，需要靠音乐来掩盖。	-1
13版新途观的外观，相比之前10-12版的有大为改观，氙气大灯在1.8T的车上有配备，而且两个獠牙式的雾灯也很闷骚！我的车是白外黑内，很符合个人的性格。	1
车子居然没有天窗，虽然4S店给解释了为什么没有设计天窗，但个人认为这是一大缺憾，少了天窗总觉得跟不上潮流。	-1
