comment	score
许多细节没做好，比如后保险杠有三颗螺丝没上给我，可能是拆下来时没安装到位，中间有个螺丝孔在保险杠外面了，副驾驶下面有个护板安装不平整，空调皮带冷车时异响，现在不知道怎么办了	-1
提速快，油耗低。曾经在高速公路上和有过哈佛6儿子开过赌气车，大家算是油门踩到底吧。几分钟后，我对本人爱车更是刮目相看了。	1
定速巡航和蓝牙还有就是多功能方向盘这个配置。	1
空间在这个级别里没谁了，油耗也在合理范围之内。	1
多功能方向盘，电动座椅都没有，最主要的是发动机电瓶，套小了，一看就是简配啊。	-1
油耗低，比我1.0的QQ还低啊，真的开到三毛五一公里啊，而且还包括一个载四人三十公里的盘山公路，反正从4S店开出来把我油卡里228块的余额全部加了，一直到650公里才亮灯，不知道亮灯后里面还有多少油。大概有一半时间是坐四个人，市内、国道各一半。	1
油耗实在太高了，我提车到现在开了八百多公里已经加了八百块油钱了，这是什么概念啊，希望等天气凉了首保过后会降下来	-1
空间大必须的啊，空间大有多大好处，你们懂得	1
空间大，后排放倒后的后备箱，你懂的。。。此处省略5000字	1
空间大，减震过滤比较同等车是最舒服的，该有的功能都走了，就是奔着这个神车来的。	1
油耗太高了，市区更加不要提了，起步太肉了！	-1
发动机噪音大，各种异响，大家能够遇到的我全遇到了，偶尔早上冷车启动发动机皮带异响、左前轮减震异响、仪表盘异响、中控台异响、副驾驶安全气囊处异响、有前门异响、右后轮异响、后备箱异响、方向盘打死咣当咣当的响。	-1
油耗太高，特别是上坡，累挺。觉得上不去丢人时，狠踩油门看着油耗又仿佛在喝血。。。	-1
因为我们是做日用品生意的，当时买车时候就是奔着这个车的空间大，肚子大能撑船就是这样道理	1
没有后排出风口！天窗不能开启！还有大灯真的是不给力啊！蜡烛真的不是吹的啊！夜晚做好不要走没路灯的地方啊！简直是摸瞎啊！	-1
发动机启动噪音大 转速高 悬架硬 有异响 发动机渗油 4S店坑人	-1
外观就不用说了  是大家公认的。	1
发动机噪音大，不过开着音乐就感觉不到	-1
高速噪音太大，起步阶段有异响。	-1
后备箱有点小，放个储物箱其他就放不了什么了。	-1
座椅角度调节还是旋钮式，只有两个气囊后视镜偏小。	-1
外观和空间还有动力输出，品牌影响力也是关键	1
超过80公里时速后方向盘就恢复丰田style，有点轻飘，不如欧美车那么紧。	-1
外观做工有待提高 有些细节方面不尽如人意	-1
肯定是配置，尤其是座椅高低不能调解，后备箱没有灯	-1
起步稍肉，可能是自己没太给油的原因吧，后排空间有点小	1
右车门附近，在不平坦的路上，共振比较明显	-1
异响，先后遇到空调压缩机青蛙叫、天窗异响、主驾门异响和定点转向起步异响；	-1
动感，还是动感，没有马3昂克塞拉激进，但是也不乏自己的特点，就是动感的外观让我舍弃了新卡罗拉。	-1
减震，过减速带有点硬硬的，还有高速过120感觉挺飘了	-1
空间和外观吧，还有重要的三大件！日产的核心技术做支撑，是我选择的主要原因	1
原车后排空间小。自己已经改装了，1百块钱，空间大多了。	-1
性价比高。当然不能加上4S加的费用。不然就没多大性价比。	1
外观，内饰，音响，等等等。。。	1
安全性，最终决定选俊派 D60主要就是因为它宣传中的六个气囊加十项安全功能和碰撞测试得分。	1
空间大尤其是后备箱和后排空间，油耗相对较低	1
方向盘不是圆的，这个设计是什么鬼啊？搞特殊？	-1
空间空间空间！比起十几万的车不差到哪	1
电报音，操控台异响（已解决），变速外有油渍（一点），原车导航地图太烂，修好几年的路，地图上竟搜索不到	-1
LED光带式尾灯，夜晚辨识度太高了，还有翻毛皮座椅，简直就是高端的代名词。	1
后备箱里没有灯 铁圈 不是铝圈 后排座椅中间有凸起一块 仪表盘没有油耗显示。	-1
刹车异响。启步和倒车时，刹车未完全松开，嘎嘎响。四S解释是新车刹车紧，要磨合。	-1
后倒车灯只有一个，后出风口没有防护门开关，原车没有倒车影像和导航	-1
门把手没有镀铬装饰，这个其实也没多少成本。最主要那个倒车雷达，中控液晶居然没有显示距离，VW的车貌似都有。	-1
雷凌1.8精英后排座椅不可放倒，还有头枕不可调，这个价位很不应该。还有没有后排出风口。无后视镜电加热也木有你都懂的。还有就是中控屏幕都有手写的就是没导航，真浪费这屏幕只能看倒车你们觉得有木有呢，	-1
第2排座椅不能像宏光那样向前放平，拉货有影响。	-1
个人认为驾驶室这边A柱与后视镜设计不太合理 过路口盲区太大 影响视眼	-1
发动机噪音有点大！好像是节气门的事，二保的时候，去今后看看，不知道能不能调节一下	-1
价格终于到了心理预期，现在来说性价比高，送的也多，置换补贴也多，哈哈哈	1
油耗超级低，提车后加满油箱至跳枪，现在跑了837公里，显示器居然还剩下4分之一多的油。	1
车价格还比较高！性价比不高！买的是3月生产的，放了有半年了的车	-1
配置有点少，不过这种车也不讲什么配置了	-1
1.落地快15万，低配没有天窗。 2.低配没有倒车雷达，才多少钱，这点最不讲究。 3.低配座椅调节太原始了吧。 4.低配中央扶手百叶窗也省了，后期加都没法整。 5.低配无后排出风口。	-1
过比较颠簸一点的路，车门那块有点响声，不知道是怎么回事。音响那块放低音时，声音大的话，在车外边能听到咯咯的响	-1
油耗，这个真没想到在上海能开出这个油耗水平，4驱suv能这个水平得赞。	1
目前行驶2700㎞，总感觉右车门过颠簸路段有异想，同车人听不到，说我是神经质。反正每次开车都动次动次！	-1
有驾驶乐趣，指向精准，颜值较高。	1
底盘感觉硬了一点，自己坐后排试了下后排感觉颠簸比较大。	-1
发动机噪音有点大关闭车窗就听不到了！	-1
相对其他同级别车子，发动机声音较响，夏天开空调时候，发动机舱鼓风机风扇声音很响，朋友说像小拖拉机	-1
车皮、油漆较薄。所谓银色金属漆，没有想象中的亮眼。非铝合金轮毂。	-1
动力随叫随到，四驱系统对操控及安全性的提升。	1
烧机油、底盘悬挂比较低，车门有异响	-1
网点少，其他辅助配件少比如发动机护板，挡泥板等	-1
当然是内饰咯，谁坐在里面谁知道！	1
没有雾灯，大灯太暗。钥匙不是一体的！后备箱也没有遥控开锁！	-1
备胎的箱子感觉做高了，后排座放倒后不是一平齐的	-1
电台，USB,AUX,没有记忆功能，每次听歌总是从头开始，电台需要重新收台，车子熄火、打车，需要重启电台、MP3Y音乐。	-1
变速箱在速度50到60的时候思考人生	-1
因为自己太胖了，所以觉得空间有点小。我后排只能座个子小的。	-1
用u盘放音乐的时侯卡死过一次，地图貌似不更新啊…后视镜不能电动折叠，既然弄了窗户一键降干嘛不弄个一键升？	-1
车身比较高，看起来没那么协调，目前也没发现其它什么问题。	-1
轮胎是锦湖的，车内噪音稍稍大了点，最坑爹的是近光灯真心暗	-1
内饰做工不是很精密，比较的简单，设计方面也只是普普通通的设计而已。没有什么太过于突出的亮点	-1
后排空间非常大，几乎已经到达D级车效果	1
十多万的车居然没侧气囊，内饰全部硬塑料，气味特别大。	-1
油耗太低了，开了快1万公里百公里显示才5.6个油。	1
第四情况下二档换一档变速箱有异响，价格太高了	-1
隔音，隔音，隔音！无框边门，无框边门，无框边门！掀背，掀背，掀背！	1
各种异响，天窗、中控台、还有方向机（方向机换了新的）感觉还是前悬挂异响，过减速带就嗝的一声，店j4S	-1
舒适度。新款有人问我买的天籁吗~≧▽≦/~	1
日间行车灯很low，新车车内后部有异响，在4S修！	-1
没有电动座椅，电动座椅需要选装等待时间较长	-1
配置配置配置配置配置配置，买这车的都吐槽这个吧。	-1
车身后排空间较小，没有一键启动功能	-1
发动机带档滑行无自动断油功能，设计不智能。空调旋扭机械的，无内外温度显示。	-1
车的外观。造型。还有配置。中控大屏	1
配置低  没有定速巡航，没有电动座椅，没有导航	-1
高速时发动机噪音稍微有点大，开空调更加明显，跟同价位的纯国产车比配置有点低，后轮鼓刹，反光镜不是电动的，车轻铁皮薄，乞丐版没前雾灯，后面也只有一个，倒车灯太暗，根本看不清楚。	-1
外观我就不多说了，大家都懂	-1
跑高速噪音偏大 有时候会出现拖拉机的声音？后排空间较小  还有方向盘失灵过一次 销售说是磨合期刚过会出现一下我文化低别骗我	-1
今天刚在4S店回来，天窗开的时候有点异响，说是滑道缺油了，大哥才跑了6000，至于说的后备箱漏水我的至今没有	-1
固铂轮胎，跑石子路时胎噪有点大！能听到那种沙沙沙的声音！	-1
道道通的导航好烂啊、用过几次老死机，	-1
没导航、不能直接加装翻盖倒车影像、没有自动空调、没有自动座椅！	-1
第一点是外观。第二点是配置。第三点是性价比。	1
内饰太简单了，硬塑，建议厂家把内饰加配，毕竟这个价位让厂家加也很难……	-1
不该用一个USB换走了我那么多的配置！为什么把真皮方向盘给我换走？为什么没有ESP和氙气灯？	-1
底盘的最低点居然是排气管，晕！！！20多万办下来接近30w的车，没有行车落锁，没有电耳朵，副驾驶没有电动座椅，内拉手居然是塑料件，连个镀鉻拉手都不是。都真皮包裹中控，还舍不得在小的细节下点功夫。再晕！！	-1
配置太低。配置太低。配置太低。重要的事情说三遍，对了，还有加价。。我等了快4个月才平价提车	-1
后轮多连杆独立悬挂 + 大掀背造型	1
各种异响，雨刮异响、跳动，中控异响，底盘异响，各种异响！醉了	-1
减震，风噪，胎噪，发动机隔音，轮胎，动力	-1
油耗有点高。我说的高是和轿车比了。我也知道比不了的。	-1
轮胎卡石子儿，特别爱卡石子儿，路过一段十字路，再钻隧道，就听见轮胎里哒哒哒的石子儿敲打地面的声音，反正在郊外，只要过石子儿路，一准儿卡许多石子儿，猛加速，就听见底盘啪啪啪的声音，那是石子儿从轮胎里甩出来打在底盘上的声音。还是得找个地方停车，把石子儿抠下来。	-1
性价比太低，我觉得买贵了。被我亲朋友好友这种说。	-1
小异响太多，现在车里面至少有三处异响，都是内饰塑料件之间摩擦产生的，走点颠簸路面就一直响，影响心情。	-1
各种异响，不是很多，天窗，和后面的安全带。但是车开起来，就一直响。这几天，天窗打开关闭时又开始响了。没办法！	-1
坐车的都说空间小，但是管他呢，开车的是我，坐车的毕竟不是我	-1
外观，内饰的质感，真皮电动座椅。	1
发动机启动噪音大，30多万车连座椅都是仿皮！	-1
1.4T动力很OK，我还没出磨合期，深踩油门动力OAOA的	1
油耗高，小毛病多，回头率太高，维修保养费用高，车船税太高	-1
机头盖跟大灯的边缝有点大!	-1
空间大的没朋友，我们几个老乡也在关注。	1
升级后的2014款polo配置方面非常高，这款车型除了天窗之外，其他能用到的全都有了，ESP、定速巡航、多功能行车电脑、一键升降防夹天窗、自动大灯等等，而且优惠力度同比桑塔纳捷达昕锐都要大很多，性价比就显得更高了。	1
起步1档和2档太肉了，感觉低扭无力	-1
油耗略高。手动始终保持在13+当然不排除我的个人原因。价格虚高，的确存在很多降价空间，而且全系标配的225 镜湖/固铂的轮胎并不是那么友好	-1
开不坏的丰田，从小都灌输这思想，suv然后因为价格和品牌就买了荣放。	1
油耗、外观、操控性能、360影像、四轮独立悬挂	1
性价比很高，5M长的车身，外观在同级别或同价位车型中暂无对手	1
希望油耗能控制在纯市区开空调一公里4毛多点的范围内，现在开了五百公里是10点多。	-1
个人感觉处处透露出车子的短板，各种的问题，但是明显的还是内饰过分简单还有就是车子的抖动比较严重	-1
空间大到没朋友，完全超越同级其它车。	1
没有胎压监控和倒车雷达 次顶配呀！！！还有后备厢高出一块和天窗...	-1
目前油耗有点高，另外噪音不是网上一些朋友说得那种几乎听不见，怠速声音似乎比刚提车时大点，也许是感觉问题？	-1
中控的小异响，没办法，装配工艺一瓣	-1
后排不能放到，没有倒车雷达，没有电子驻车，没有氙气大灯	-1
喇叭有点硬，按着手疼，声音有点哑	-1
内饰，内饰，内饰。悬挂，悬挂，悬挂。	-1
油耗稍高点，但1.5吨的重量，这油耗也差不多可接受	-1
入门款配置太低了，比如雾灯和后排阅读灯这些不值钱的小玩意就还是不要省略了吧	-1
没有油耗显示，要自己算。没有水温，可怕。	-1
备胎，就是为了备胎而备的胎，真心觉得小啊！不过平常也用不到.	-1
油耗死高，我都怀疑是不是发动机装错了。跑了8000公里油耗9.0，不晓得你们6.0的油耗怎么跑出来的。	-1
发动机噪音有点大，低档怠速时速度不太稳。	-1
在行驶到60公里/小时，会发出一种像鸟叫的声音！	-1
日间行车灯尽然是黄色的，而且相关都关不掉。感应雨刮有时候像打鸡血似的不停摆动，速度好快	-1
悬架比较硬，内饰用的比较多硬塑料，做工一搬。	-1
威驰的发动机是1.5的，感觉急加速有点吃力，上坡的时候特别明显。	-1
在这个价位中能买到这个配置的，也就只有金刚了（2015款）	1
：储物空间太少 感觉很多东西都没地方放	-1
16款内饰收集指纹，没有自动落锁，没有锁车后视镜自动折叠和玻璃自动升起。	-1
油耗吧！跑了2420公里，加了658元的油！算下来，2角9左右！一个字，省！……空间也大，昨晚走亲戚家后排坐5个成年人无压力…后排地纯平，给个攒	1
乞丐版配置太低，没有真皮座椅，多功能方向盘，后排出风口，分区空调，氛围灯等等	-1
悬挂感觉有点硬，刹车不是很给力，刚开感觉有点刹不住车！	-1
当然是空间，和舒适度了，天籁不愧为移动沙发	1
怠速低，车身易抖动。冬天驾驶感觉这个车各项指标都下降，我不懂车，说不明白	-1
高！大！上！提车前，老妈各种说，国产，油耗，提回来，老妈赞不绝口！哈哈哈哈	1
增加了后排乘客空间，牺牲掉后备厢空间，确实有点小了，放不了什么东西就显满	-1
胎燥有点大，车窗胶条异响，刹车异响要打开车窗能听见，中控台有莫名其妙的嚓嚓声，这些都不是太在乎！重要的是2000多公里居然发现变速箱漏油！说是曲轴封漏油，	-1
低配的太狠点   中控台太高了  还没有扶手箱 个矮点跟无人驾驶是的	-1
就是塑料感很明显，走起路来经常响起塑料碰撞的声音	-1
中控内饰全是硬塑料。目前行驶中颠簸路副驾驶侧B柱偶有异响	-1
我前几天去玩，爬坡的时候开2档空调，挂1档爬坡爬到一半加不起油了，车没熄火，立马踩离合，就一直溜车，然后我踩刹车，根本踩不了刹车，当时就好像刹车是固定的踩不下去，吓死了，后来才拉手刹，这是什么原因啊，有谁知道啊？	-1
车噪音比较大，不过后驱车的声音可能相对要大点，反正各有优劣	-1
减震比较硬，没有倒车影像，大屏幕都有就加装个摄像头的事	-1
发动机舱没有隔音棉，内饰塑料感太强感觉很廉价。十多万买这车除了品牌和油耗没有其他了。	-1
动力和舒适性，尽管排量只有2.0红绿灯起步也不肉。	1
仪表盘共振，开到三千转的时候比较明显，油耗也不低	-1
车门异响，喇叭右侧劈音了，方向盘有点沉，有点大	-1
后备箱空间过于狭小，避震有点软，40公里以上转向，侧倾比较严重，钥匙设计很低端，连铃木的钥匙都不如，拿出来很没有面子。	-1
车内空间，颜色搭配，suv油耗，	1
不支持视频播放，中控屏分辨率太低,到车影像更是渣，锁车不能自动关窗、折叠后视镜，转弯半径偏大。	-1
我看中这车就是日产的三大件，然后外观对眼，进入4S店，就看中了它	1
油耗有点高，也才刚开始，希望后期降下来。	-1
隔音效果，在驾驶室基本听不到发动机的怠速声音。	1
手套箱没阻尼感，松松垮垮，扶手箱太短，换档时没有支撑感，	-1
内饰稍显简单，不过也不能要求太多	-1
那就是天窗异响啊，完全就像在开一辆皮卡车啊	-1
7万不到买到的一台很高性价比的一台高配置，高质量，高颜值车子。	1
前减震异响，油门虚位大，胎噪，以及发动机噪音大，还有三千块两个月返还，提车的时候有点掉漆。不明显，不过本人没在乎。坐垫根本不配套。本人现年三十三岁。十五年驾龄，综合油耗6、8。	-1
后排空间、顶棚有点低、身材较高的做后边顶头	-1
隔夜冷车启动1000转左右有方向盘有点小震动，10S后消失	-1
20多万的车没有钥匙一键锁车窗和大屏，毕竟2.0有两个配置有大屏	-1
驾驶室内噪音略大，尤其是提速过程中，如果没有音乐声就比较煎熬。	-1
空间大，油耗低，全车目前没有什么毛病。	1
小毛病不断，变速器异响，空调高速不制冷一直没解决。4S的维修技术烂到家了，拆装后会多出配件，	-1
空调异响，以前看口碑，看到很多车友都反应这个问题，果不其然，我也碰到了。空调开1档还没什么感觉，2、3、4档开启后副驾驶位置噪音直接指数倍增长啊，感觉心脏都要被震出来了。	-1
手机没地方放，5.5寸水果机放不成！尾箱高，油耗目前17个油！	-1
起步无力，突然加速超车时变速箱降档不及时，大脚油门踩下去动力没有跟上动力会延迟2秒。	-1
发动机加速声稍大不过更有驾车的快感	-1
前排空间大 提速空车快重车不知道还没拉过货	1
油耗低， 城镇用油耗非常低，我的车6.9元/升。市里堵车就没法说了，都不走是，原地蠕动油耗没法说。	1
车启动斗，声音大了一点，价格便宜，还能要求什么！	-1
：何止一点：1.新的双疝气大灯还带扫描（随动和辅助转向）2、后视镜电动折叠上面带小灯。3.动力和排气声出乎了意料	1
定速巡航，LED大灯这些居然不标配或者没升级包，让自己上网找了半天。另外尾灯应该改下色，太TMD山寨了，学学指南者稍熏黑就已经完全不同格调了，原厂应该增加日本改装版的越野包围。	-1
当然是外观了，买CC的人99的都是冲着CC的外观去的	1
内饰有点异响，主要是车窗部分。目前还没有彻底解决的方法。在铺装路上不响	-1
基本没有，如果非说，还是油耗有些大吧	-1
没后视镜折叠没前雷达（对于控制不了前距离的我，刮了一次）	-1
车门密封胶条处，在100km/h时，会有丝丝的小漏风。	-1
主驾驶中控有异响，后排中间有凸起	-1
油耗，外观设计，天使眼帅到没朋友！～	1
噪音！噪音！噪音！重要的事情说三遍，最近中排空调莫名的有异响倒挡打齿不想说。。。	-1
官方的油耗真不知道怎么算出来的，我都没跑出来过，高速平均7左右，市区冬天平均12左右，夏天10左右。可能是我这里是山区有关。还有我这车好像是小作坊生产的，好多位置装配不到位，有好多小问题，大缝子能塞进根筷子，还没有去维修站修理。	-1
自动车灯，在开门时车子会自动回P挡上手刹。	1
1、1.6L的自然吸气搭配6AT自动变速箱起步很肉！！2、偶尔有点小异响,不过这个价位甚至更贵的车都这样3、座椅调节旋钮反人类！！！	-1
中控台非常简单，而且还是布的座椅，不像是20多万的车子	-1
一些地方很不像30多万的车，黄灯，脚刹，没标配定速巡航，遥控一键车窗升起	-1
尾箱开口太高，空间偏小，无电动尾门，希望厂家能提供升级选配	-1
顶配车型配置涵盖了前排气囊以及侧气帘、后排头部气帘、胎压监测装置、自动泊车入位、主动刹车/主动安全系统、盲点检测、前泊车雷达以及定速巡航等配置。	1
车架偏硬过一些减速带确实很颠簸，不过还算能接受，同时还有就是天窗异响，刚开200公里就开始了。	-1
大饼轮毂真心无法忍受 一键升窗 和后视影像 顶配的车不应该少了这些	-1
买的顶配的车，都不带倒车影像，这点真不知道厂家怎么想的，希望后续能加上，这个功能还是很家用的。	-1
1.车子启动自动开启收音机。2.音量调节跨度太大。3.急加速发动机噪音偏大。	-1
品牌，做工，空间，动力，设计。	1
小问题太多了，每天都有小问题出现，今天转速上不去，明天空调系统通讯故障，要不就是蓝牙连不上了。自动空调太难控制了，内循环外循环感觉没差别，内循环的时候外面的味道还是有。油耗也是蛮多的，稍微一堵车油耗就上15了，简直烧不起了。	-1
哎，空间小呗。。。。。。。	-1
车内有拉线噪音，特别是在4.5档的时候在车内很明显有滋滋的声音。	-1
没有真皮座椅，没有倒车影像，仪表显示简单，一二档肉	-1
内饰吧，座椅不是真皮，不是 多功能方向盘，还有就是中控就一个黑白收音机，都什么 年代了还是桑塔纳那一套东西	-1
轮胎和价格.降价太快，提车三天，官降1W.	-1
这个应该是买天籁的人都认可的：座椅。同级甚至越级都是表现出色的地方	1
当然是外观,这车的性价比也很高的	1
油耗较高，无法连接手机，后备箱较小	-1
油耗高，玻璃没有离车后自动升起功能	-1
底盘所赋予的操控乐趣！没有弯道的传祺车！	1
性价比很高，对于这个价位的车来说	1
车胎噪声大，内饰简朴，塑料的中控台不太搭，没有一键升窗功能。	-1
领先型动力强是不可或缺的，缺点请踩油门时小一点。	-1
后备厢空间略显局促，跑高速风噪、胎噪声音太大，影响舒适度。	-1
性价比没有国产车的高，配置不是很多，油耗稍高。	-1
内饰，这个也不多说，宝马路线是内涵，万年不变的内饰，这也是卖点。	-1
A级车的动力拥有着B级车的外观和车内空间！	1
发动机声过大，特别是在高速上尤其明显。	-1
内饰！360雷达影像！装逼利器啊……	1
后备箱的空间被后排的空间挤压了。	-1
花了这么多钱 没有全景天窗  发动机启动噪音大了点	-1
油耗太高了，市区表显8.5左右，实际11这样。快环匀速80，表显6.5左右，实际8个左右。	-1
1.5自动智臻星耀版高配居然还是没雾灯。后门没音响。	-1
油耗油耗！平均速度20.3，油耗13L/百公里。高速1000公里，剩下全是市区。	-1
感觉油耗有点大，看看以后在说吧，刚买了不久	-1
刚起步的时候动力有点跟不上，一方面可能是自己技术问题另一方面则是动力供应问题。	-1
新车，LD说味道很是大，同事说没有味道。后视镜上有雨珠导致看不清。	-1
这个价位的车，没有导航和倒车影像也就算了，竟然连多功能方向盘都没有	-1
四门、方向盘、中控、尾气管……各种异响，开了空调动力稍肉。	-1
自动启停不能手动关闭，离地间隙太少，跟轿车一样，低配没有电动尾门，折叠耳朵，技术性没有备胎，那能几个钱，太扣，上市定价高，1个月降2万，为何不当初就定价低一点，加价提车，不知道凯迪拉克的营销策略是什么思路	-1
车头，，，我眼光就是不一样！！！	1
跑了高速，也跑乡镇路，高速没问题，噪音在自己认可范围，乡镇路沟沟坎坎比较多，右后悬挂不时传来金属碰撞声！但声音能接受。	-1
呵呵，内饰，大家都懂的···	-1
目前是油耗，希望首保之后能下来！还有 方向盘略微有一点不正，售后定位的时候在误差内。大概有1cm左右的歪，开车的时候就能体会到了。	-1
这款车的价格真的是一点都不能少，死磨硬泡才少了几百块，不过送的东西多	-1
没有倒车雷达，30万的车后备箱不是电动的？没了	-1
油耗和胎噪。油耗目前10.2，实际11，有点高，还能接受。	-1
后备箱空间有点小  还有就是那语音功能老是自动报，这个厂家必须要引起重视，另外USB接口搞的太隐蔽了	-1
配置有点低，钥匙遥控 太简单了	-1
油耗有些高，目前在10个左右浮动，有点超出了自己的心理油耗。	-1
外观外观外观，重要的点说三遍，新劲炫外观的改变很符合我的审美。	1
内饰塑料太硬，到处都是硬邦邦的，没有质感。	-1
新金刚是老款SC6的升级版，后轮刹车降低了配置，盘刹改成了鼓刹，自动空调改成了手动。	-1
一键启动时总有吱吱的声音，不知道是什么原因，但也不是每次都有，偶尔会出现。	-1
油耗挺高，市区开空调实测13.7个油，高速10.5个油	-1
减震，减震，还是减震。车速降到20km/h左右过个村里的减速带都硬帮帮的，过个坑洼颠簸路段总感觉车要散架一样。	-1
没有HUD，轮胎还是标配固特异的非防爆，以及这个貌似是爱信反正不是pdk的8AT变速箱	-1
音响效果不符合这个价位，副驾驶居然还是手动调节，车漆也有点薄，还没有电子手刹	-1
通过性好啊。非承载式底盘，离地间隙也高	1
刹车软，轮胎噪音大，尤其是高速的时候，	-1
柴油版的基础配置太低了，而选择个性化定制又需等待太长的时间。	-1
油耗低跟外观。尤其是泪眼灯。帅爆了	1
没有水温表，这个一定要吐槽一下，这个连拖拉机都标配有了，大众你能省几个钱，还有日行灯还是小黄灯，就连电动车都标配LED了，大众你真是抠到家了。还有就是后排凸起太高太大，坐后排中间的人脚不知道怎么放。	-1
性价比一个字，高，四个字，的确是高。	1
不知道那些开10个油的人是怎么开的，我是很小心很谨慎的开，都开不出10个油耗。	-1
后备箱有点小，有时带行李什么的都得掂量掂量了。	-1
就是关闭后尾箱门，咣地一声，这点不美，脑残的收音机打开就播放，别的方面还在观察。还有交车时候就是看了一下有没有外伤 只是把灰尘冲洗了下，还有很多污垢，什么红花仪式都省下了  我看别人不是这样交车的啊	-1
中控台里有一些小异响，但不影响使用。	-1
起步比较平缓，后备箱空间略显有点小。	-1
内饰比较呆板，全是硬塑料，后悬挂比较硬	-1
涡轮介入的声音，加速传到驾驶室，油门松掉声音就没了，隔音有待提升	-1
有些舒适性配置例如AAC自适应巡航，无钥匙进入都没有，都要上百万了，不舒坦；破ssss上牌上不了，大爷！	-1
选择这款车是对比新明锐而言，经典明锐有独立的后悬挂。性价比高	1
油耗啊油耗，现在新车还看不出来，过了磨合期做了首保希望会有改善。	-1
性价比高。后排空间大。油耗低。	1
当然是油耗跟动力了 这点大家的意见还是一致的	-1
应该是动力吧,有条件的话建议上2.5	-1
纵观来说，买Jeep外观都是很重要的一部分，直来直往的线条，一对大大的眼睛，符合我的审美观。	1
动力和油耗，目前磨合期，控制在3000转一下，但是感觉动力很给力了,油耗不高，和预算的一样！	1
天窗，发动机自动起停，18寸轮胎，外观	1
驾驶位置的舒适度，座椅的包裹舒适度，大灯亮度，夜间效果，	1
车窄了点，中控没有配彩屏和倒车影像，起码配个倒车雷达吧！后期还得自己在升级！	-1
配置太低了，20万的车，没有多功能方向盘、真皮坐骑、定速巡航，轮子也是16寸的，连个中央手扶箱都没有，性太比太低了。	-1
动力，品牌，外观，内饰，质量！！！	1
安吉星功能操作简单，用起来非常方面，总体来说性价比挺高的	1
后备箱空间小店。而且高放重物的时候比较烦	-1
噪音大，胎噪风噪不说了 发动机轰轰的 还有中控异响太恼火了，减震硬方向沉 毕竟价格在那	-1
说一个吧，A柱，有影响视线的嫌疑！还有后视镜自动折叠，还是要手动按一下的！这是什么个自动道理？	-1
售后方面不是很很给力.买车的时候跟你紧紧的   车卖出去后就是你跟的人家紧紧的  希望华晨吧售后这块的水平在提高一下 ...当时因为装了导航出现问题 跑了4次才解决 ...而且每次都得生气	-1
平均油耗都没有，车内把手也没有，后备箱遥控没有，这种怎么能没有那，太没天理啦。	-1
1档，起步要1300转以上速度，	-1
相比14款取消了自动空调和后排出风口, 后排座椅不能放倒, 扶手箱太靠后, 开长途手累	-1
起步的时候稍微弱点、济南服务网点少	-1
提车一个月左右，两次车停那里后备箱无缘无故会自己打开，不知道别的车主有没有这个情况，特别不安全	-1
内饰味道比较大 没有倒车影像 操控有时候有咯吱悬挂比较硬 走颠簸的地方有点声音大	-1
空间非常大，后排比卡罗拉，比帝豪都大，	1
当然是油耗了，真的很省，第一次加200元跑480多公里。	1
变速箱确实是硬伤，不过还在接受的范围内，就是点刹后，急加速，变速箱有点反应不过来。	-1
车内升窗键无灯光，有些掉价了。沸沸扬扬的天窗漏水，下雨的时候没有发现，后来专门用抽水机抽水淋了一下，的确有漏水的现象，雨滴状，从导流槽中流走。然后就是手动调节的座椅，有点不太厚道。	-1
油耗低，我曾经拉着两个人在郊区跑出过7.8个油。	1
缺点嘛，就是空间有点小，底盘有点低！	-1
小宏是14年10月份提的，那时候最新的14款只有液压式转向助力，等我买后半个月又增加了电子式转向助力可供选择！买早了??！！我个人觉得原地转向的时候液压式不如电子式的轻，车跑起来的时候因为是后驱车，传动轴噪音比较大！	-1
就是看中他的空间还有性价比，对比其他20万左右的SUV来说，这个配置和这么大空间，只有骏骏了。	1
轮胎给的韩泰的，我看别的车都是邓禄普啊。	-1
原车灯光太暗，对方开远光你基本看不清路面了。保养成本高。。	-1
我这配置没倒车影像，没有标配只能加装了。	-1
1.4T提速快，只要你给油。后排座够大，	1
两驱没配置定速巡航、全景天窗和后视镜自动折叠功能！	-1
落地接近21万的车，居然没有倒车影像和导航，这也太过分了！广告说是宽体轿跑，其实奏是一台长得像跑车的紧凑型车；后排空间有点小，如果坐3个人跑长途，那么中间那位会比较惨；前后风挡倾斜角比普通车要大，意思呢就是视野会受到影响，前面无所谓，只是后面，有点狭窄，尤其是通过中间后视镜观察后方车辆的时候，这个需要提醒各位准车主留意一下。	-1
空间是选择的主要原因，性价比相对较高。	1
内饰太古老了，一成不变，而且中控好像塑料一样	-1
噪音有点大，这个价钱的都这样吧。 过减速带会吧嗒的声音，感觉车子咔哒下。可能是车子轻吧。内饰塑料感太大了。没有扶手箱。	-1
五菱价格很硬，而且啥东西都没送！！	-1
比如空调没想象中那么凉，走烂路时颠簸等问题	-1
和进口车相比，简配了好多，仪表台中间的屏幕行车中不能显示车辆参数，我只好自己买了一套国人自己制作的行车记录仪，接can-bus的接口，不仅能读取车辆信息，还能对车辆进行设置，如一键开一门或四门，保养复位，故障查询，急节气门匹配等	-1
刹车异响，刹车异响，刹车异响，减震硬	-1
进取只有米色的内饰，车内味道大，传说中的黄纸板！	-1
