comment	score
加速油门声音比较大，不太容易接受。	-1
噪音大，共振大前挡风玻璃压边台毛糙。	-1
内饰比不过宏光，还是手动车窗	-1
暂时发现左后门有异响，很恼火，希望下次保养能解决。	-1
后排窗户遮阳帘不是电动的	-1
车子在路上跑有时候会听到小石子的声音。	-1
行驶至现在13000公里，出现空调压缩机咯咯响（还换了一个新的），过不平的路时天窗会有异响，驾驶室的门长窗会有咯吱咯吱的响	-1
高配版的帅客就没有怠速启停配置了，这点我是无法理解。	-1
空间，内饰，油耗、小毛病，颜色	1
自启停功能在停车熄火后失效一次，估计是换挡稍快的原因，已向4S求解暂无回复	-1
倒车影像！行车记录仪！手机互联！油耗！	1
有点气味，好像多数车都这样。选个手动的来着确实有点累，尤其是车堵的路上，再赶上上坡路！！	-1
看不到车头，开车心里没底，还有就是悬挂有点硬啊	-1
轮胎噪音稍大，已经换了米其林，目前就是高速风燥开始明显了	-1
没得导航，要自己加钱买。	-1
异响，绝对是异响！	-1
外观，和空间，性价比	1
钻石切割，再脸盲的人都应该认得出这个车子和其他车子不一样，锋利有力量感。	-1
车内存储空间几乎为0	-1
油耗稍高，不过能在接受范围内。	-1
开空调过后发动机噪音偏大，小黑棍一下就拉低了档次！	-1
三十万的车连雷达和自动大灯都没，太掉价了，内外后视镜也不是防炫目	-1
4S店全国太少售后保养维修费用不低	1
开出去回头率真的不低，好多人问这车好不好！	1
没有配置发动机电子防盗技术。	-1
外观，内饰用料做工，操控	1
必须舒适度，移动沙发不是盖的	1
麻雀虽小，五脏俱全，比肩其他中档车。	1
有点小异响，不过不妨碍开，影响不大。	-1
噪音有点大，不过对于后驱车来说，还能接受，凉车启动皮带有点异响。	-1
外观，还有就是JEEP标，定位在城市SUV的确很贴切，而且我购买的领先版，性价比是很高！	1
仪表显示百公里10.5升。。平均8升百公里	-1
当然是油耗了，在市区开车速20-40，13升油耗。还是高，磨合期完再看看。	-1
油耗较低，现在平均油耗6.5左右，可能实际要高点	1
后备箱有点小，放个小推车就满了，其他的目前还没有发现，希望以后也不要发现吧。	-1
内饰简单，后排地面不平	-1
声音还是比较大，之光好像也没有这么大的声音啊，真是不知道生产厂家是怎么想的。	-1
到现在还没遇到什么大的问题	1
地盘太低，还有就是隐形盖下面遇到雨天就会有水蒸气跑到挡风玻璃外面即使是雨停了，这是要不停的用雨刮器要不然就看不见路！	-1
后背箱确实有点小搬东西进后备箱要提高点才能放进去	-1
，有时会有莫名其妙报警声，从打火又没有了还有就是关锁车灯亮的时间有点长。没有DVD.	-1
发动机舱漏水，去打了两次胶了还有一边漏水，没有后防撞梁，不过不是很贵260元就买到了	-1
4S让我感觉～你懂的	-1
后排座椅没加热功能，其他的暂时还灭发现，等以后发现了再来补充一下吧。	-1
感觉发动机声音大，驾驶室听着很明显，副驾驶中枪，偶尔听见哒哒哒哒哒声，还不小。车里味道真大……竹炭包都不大管用，感觉大的都有点熏眼。	-1
有点小异响，自己解决了，感觉做工确实不是太高，包容下吧，只要没有大问题就不是问题。	-1
因为冬天买的，感觉冬天油耗有点高，也可能是因为磨合期的原因。发表口碑的时候四百多公里，可能没说服力，以后有啥缺点再来补。	-1
安全项很多，雪天路滑。很安心	1
从整个车的配置，实用性来讲，性价比肯定是高的。	1
噪音真的有点大离合器的线老是断买回来第一天就走偏	-1
空间，空间，空间，重要的事说三遍，哈哈	1
爸妈说后排空间有点小，然后我是个孝顺的孩子。。	-1
外观，内饰，大空间，大天窗	1
方向打死异响，底盘很硬。	-1
车型外观前杠大嘴巴还有镀络条车内的用料	1
车子外观和内饰，全系标配ESP胎压监测安全侧气帘。	1
外观，操作性，空间，噪音控制。性价比	1
点烟器！为什么没有！！！	-1
我感觉这个车子的减震效果不是特别的明显。尤其是车子的后排比较的吃力！	-1
造型不协调，噪音太大，	-1
动力轮毂除了主驾驶其余没有一件升窗	-1
发动机过热引擎盖前轮温度高自动泊车模块有问题	-1
整车外观！20万左右无敌手，符合年轻人的审美标准，而且还比较低调。	1
车子启动后，后视镜不能自动打开	-1
空间大，低扭起步快	1
那个逗逼的收音机啊。关不掉！	-1
后排中间位置突起太高，又不是四驱或者后驱，德系这种缺点也互相标榜么？	-1
经销商不太靠谱，新车一波三折，省略一千字…	-1
座椅通风和后座独立空调都需要选装	-1
自适应巡航很省力开长途	1
灯光上还是卤素灯，真的晚上开起觉得太暗了，照明上还欠缺，特别是和通车的氙气灯会车，完全弱势	-1
油耗低，空间比较大，轴距长有保障。	1
后面牌照架太低，变速箱是4AT	-1
开场的时候是听不到发动机的声音的	1
尊贵的不带座椅加热功能，这个是不是有点不尊贵了呢，北方的兄弟还是很需要这个东西的，少受点罪不是么。	-1
新车刚上市不久，优惠真的太少了，没办法，急着用就先提车了。	-1
80公里以上，开窗时风噪挺大的。	-1
车头设计，轮毂造型，提速迅猛	1
车速在40-60之间的时候，方向盘有抖动现象。还有就是23.88的车，竟然没有氙气大灯，醉了。	-1
开空调油耗有点高了	-1
轮胎的噪音有点大，掀背的后备箱，要非常用力才能关上，不知道是不是个案，回头去4S店问问。	-1
脚垫和车膜迟迟不到，感到遗憾，要做好品牌不仅仅要造老百姓的车，更应该知道老百姓的心，后续服务太拖拉，影响品牌形象	-1
对于有天窗的车，总是会莫名产生好感，一看到带有美美的天窗的蔚揽旅行车，就被它吸引住了。	1
跑了2000公里后排左边门走乡下的路总是异响不知道是怎么回事	-1
发动机舱的呼噜声，据说是碳罐工作的声音！4S无法解决！说等厂家！后排座椅偏直！	-1
没有全景摄像头！副驾手动很掉价。	-1
空间大，不论是储物空间还是布局合理性	1
起步稍弱，座椅稍硬	-1
没有副驾驶电动座椅，没有电耳	-1
油耗不说了，都知道，还有就是车门内侧竟然连瓶矿泉水都放不下…	-1
车内四个门板上居然连瓶水都放不下	-1
油耗比较低配置高~	1
被4S经销商隐瞒优惠政策，产生价格不透明受蒙蔽的感觉	-1
目前来说还没发现，毕竟开的还不算太多	-1
空间，油耗，还有加速，那是刚刚的，没的说	1
这代奔驰c级的外观和内饰，以及16款的配置有所升级。	1
夏天开空调动力跟不上感觉，再开空调超车的时候一窜一窜的	-1
1.采用全尺寸备胎，所以后备厢凸起，对后备厢储物空间有一定影响2.后排座椅放倒后,不能够完全平整;	-1
性价比很高，有很多配置在朋友的合资车型里都没有，让自己很有面子，如果不是高强度越野，基本上素车就能满足要求	1
不能个性化选配，特殊颜色等车时间过长。	-1
噪音太大。配置低的可怜！	-1
1、其实空间来讲90%都是我一个人用，所以无所谓。2、价格。同级里这个车稍微贵点（中高配三厢的话天津至少20万以上，如果增配蓝牙，倒车影像等其他等等，可能还要加钱），但是我觉得既然买品牌，就要有相应的价值，本人所在的家居建材行业，更为暴利，也是高品牌，高价位，同理。	-1
不用说买车都是经过深思熟虑的既然选择它就接受它的一切！	1
油耗真的低，很亲民	1
性价比非常高，由于购车时正直新老款交替，老款优惠3万+，立马抛弃了途观	1
由于车是刚刚从厂里发过来的，有点异味。但是说放在展厅的车，是没有味道，通风就好了吧。	-1
A柱吧，挡视线	-1
开这四平八稳，外观。	1
油耗低，颜值高!	1
全景天窗有B格！	1
车漆薄、这个价位的车竟然没有标配定速巡航。	-1
尾部显窄，可能是车高的原因吧	-1
那时买车的时候没怎么优惠，价格差不多。	-1
大灯，20万了，还白内障	-1
不如S6，准备入手S6	-1
座椅包裹性不佳踩油门刹车的时候大腿是悬空着的，不能贴在坐垫上，还有就是这反光镜加热太狗血了，只能温度低于20它才能启动，意思就是说夏天不管雨下多大它都永远无法加热…	-1
三大件，底盘，发动机，波箱。	1
噪音比较低。与我以前的车比，发动机的声音确实低。匀速跑起来后只能听到轮胎与地面的摩擦声。	1
外观。和中控台。	1
车子的噪音有点大，	-1
自适应巡航，电子驻车，中控！主驾座椅！	1
多功能方向盘按键位置设置和键位功能设置，中控显示切换到电话音乐和广播就不能用	-1
内部按键没有灯，要用手摸。	-1
什么样的设计师才能设计出这么个大肠管和后备箱啊，难道丰田已无设计师？又或者是为了外观而放弃了布局？	-1
外观，发动机，变速箱。	1
怠速的时候发动机太吵了	-1
大众通病刹车异响，车窗异响。至于其他问题我还没遇到。	-1
内饰内饰内饰！！糙呀宝马真是硬伤！	-1
锁车没有提示的声音，拽拉车门也没有报警声；也不知道是不是手动座椅没有调对位置，开了2个半小时就感觉腰部酸痛。	-1
车内气味太重，另人头晕，再就是耗油我的心呀，其它的刚开还没发现	-1
高科技配置少、内饰塑料件居多天冷异响。	-1
后排没有阅读灯！这个值不了几个钱不能因为低配而减配了！	-1
噪声太大，稍稍加大点油那声音，啧啧和拖拉机一样。	-1
做第一个吃螃蟹的，高传动比	1
座椅手动调，太掉档次，把妹都不好意思让人家坐副驾驶，怕调位置丢人，哈哈	-1
明锐的性价比很高，做工优良	1
低端标配里没有前雾灯，这点让人感觉不是很痛快啊。	-1
价格在哪里放着那～不现实的也不多说！就是噪音异响这点	-1
中控区储物空间狭小，无法放置更多零碎物件。	-1
跑市区都是4毫3,六块一升	1
导航真心坑，也不知道能不能换，或者升级	-1
问题太多，不知道厂家能不能解决问题。	-1
发动机，变速箱，操控。	1
想去哪就去哪	1
对比我之前开过的车觉得配置有点少，没有定速巡航，而且取消了排出风口。这些配置可是平时经常用到的啊。	-1
外观太个性,能接受的人不多	-1
我的是标准的没带助力，倒车比较吃力，不过对于我们男生来说还不至于是个问题；女生的话就比较有难度了。不知道带助力的荣光是什么感觉，有待一试。	-1
后排空间略小大灯都是卤素大灯据说卤素的寿命最短亮度还不高内饰基本都是硬塑料掉档次啊	-1
当然是空间啦，网上不都说了吗，途观的价钱q5的空间。哈哈哈哈	1
发动机隔热棉居然没有，自己装了180元。后面喇叭也减配了，加了后门四个原厂喇叭400元。	-1
低速无力，右侧盲区没有了	-1
配置很不给力。顶配了却没有新款的平切型LED大灯，要16000的选装。另外，也没有标配最新款的编程式仪表盘。这让很多人都觉得不可思议，顶配却两个最新款的都没有。	-1
空间和油耗这个是必须说的	1
油耗，空间，外观，动力，性价比比。	1
变速箱沙沙响，离合踩下去声音就消失了，不知道怎么回事	-1
中央扶手如果放瓶水一定会影响挂挡！	-1
还是外观，在我这小城市，貌似现在就这么一辆挨蓝的320im，回头率很高。	1
动力有点低，引型噪音大	-1
买了辆坏车，要换波箱，上坡没劲	-1
没有电子手刹，电动座椅，定速巡航，后排出风口实用性配置。	-1
就冲这去的，车漆有点软	-1
起步哈慢，转速空上2000多，速度起不来	-1
中控塑料居多油箱盖需要用钥匙去看每次加油都要下去开感觉挺不好意思的	-1
当然是外观啦，买车就冲着那鲨鱼头去的！	1
为什么停产了，就是因为质量存在问题！	-1
中控走颠簸的路，有时会有响声。	-1
动力不能用够不够用来形容。完全不输328，但是价格便宜了一个数量级。	1
后排座椅的中间凸起高啊，老妈总是抱怨自己坐中间遭罪，汗~~~~	-1
脚刹，没有玻璃一键升降，要冲洗启动才能关窗	-1
科技含量，增加了全景摄像头，全景摄像头会把车四周的状态通过显示屏显示出来，特别是对于我这种新手而言，大大提高了行驶的安全性	1
油耗有点高，其它暂时还没有发现。	-1
都说刹车有异响，目前来了近1000公里，今晨去接人，踩了一脚刹车，感觉有异响的苗头！难道是在向我证明它是正品！	-1
小书包，起速慢，是个新手开，不会一加油门就窜出去了。	1
卤素灯！！小蜡烛！！	-1
太轻，没有车感，可能我经常开啊a4的原因	-1
噪音和共振比较明显，尤其是3档最明显了	-1
内饰太菜了太简配了这个最不能接受了	-1
噪音有些大，不过同级别的基本都是这样	-1
不知道什么原因，车内有异响，声音从后备箱发出，还没找到原因。	-1
空间外观整体配置	1
太爱了，暂时么有。	-1
空间大到难以想象，又时候自驾游还把后排放倒中午小歇一下。	1
作为一台落地30万左右的车，在内饰和配置上对比同价位车辆依然没有亮点。	-1
1.6动力稍肉，后悔没上1.8	-1
低速有頓挫，不过也能接受。	-1
车子外观没得谈，前2年就想拥有这辆车。	1
没有雾灯看起来很廉价，车内没有拉手，没有化妆镜，没有侧安全气囊，有点廉价。发动机舱内哈拉哈拉响不知道什么回事！	-1
皮薄，铁片是真的薄，	-1
性价比高，优点非常多	1
感觉这个油耗真的不低啊，不过它的动力在这摆着呢，希望还能再低一点。	-1
噪音噪音噪音，重要事情说三遍！！！	-1
经典手舒减配了，扶手箱都没有，轮骷都成铁的了，电子防盗也没有	-1
油耗！空间！外观！	1
手动的起步一档，二档挂入还是不是很顺！	-1
有时起动要几次自动停车失灵一次	-1
配置高，价位还算OK.	1
TB在变速箱技术上还是没有更上主流，5MT档位太少，还希望TB抓紧6MT产品化。	-1
挂当有点硬再开一段时间再看看吧	-1
后备箱有点小没那么大！	-1
外观改变有脱胎换骨之感，空间同级车里具有优势	1
油耗吧，刚提车跑了400公里，打空调油耗才9.5。	1
风尚版的内饰可选颜色不多	-1
都这个级别的车了电吸门能标配连无钥匙进入和电动后备箱都没有唉真的不能理解	-1
缝隙，4S财务,服务不咋样	-1
空间，油耗，舒适度，	1
外观和操控，还有座椅	1
红灯起步低速提速S档	1
没有后防撞梁每小时80公里以上刹车距离有点远	-1
掉漆，车门边一磕就掉，伤心??啊！	-1
后排稍微有点窄后备箱空间小再有一个脚刹为什么是TM脚刹	-1
车钥匙和内饰真心希望能改善一下下	-1
空间，舒适度，油耗，小毛病少	1
耗油，耗油，耗油，还是耗油，4S送的东西只能给个鄙视了。	-1
车载大屏幕听歌经常死机，需要重新启动	-1
就是不知道行车电脑能不能调正文的	-1
仪表盘码数表50-60这个区间指针漏光刺眼尤其是在晚上，各种异响，副驾驶玻璃降下时咔咔响，30码过颠簸路段门窗异响。100码上高速不平路段玻璃异响。一汽大众造车就这个水准吗！！！	-1
空间，配置，颜值，内饰。	1
配置低好嘚中高配的车怎么也得给个彩色大屏中控吧	-1
油耗有一点超出预想了	-1
扶手箱，太低，升出来又挡东西	-1
高速时发动机噪音太大。	-1
冷车启动噪音、1档比较难挂，精英型居然不配备220v电源、空气净化、电加热等功能。	-1
品牌比较小众，性价比不高，二手车应该不太保值	-1
油耗有点高呢，不知道是不是我这个新手的缘故	-1
仪表盘没有水温表。行车电脑有点low	-1
噪音有点大主要是胎噪	-1
空间大，全景天窗，多功能方向盘，油耗低！17款好像没有刹车异响了，至少我没遇到！	1
一共就俩配置，低配还没有电动座椅、真皮座椅。没有氙气灯也就算了，裸露的大灯泡看上去和合资雪铁龙没啥区别了都。	-1
原厂出来应该把空调带上	-1
空间相当大。空间相当大。空间相当大。空间相当大。	1
开一段时间后，各种异响，多媒体黑屏，开钥匙不通电，各种小毛病太多。售后点又太少，保养一次得跑300多公里。	-1
油耗比较高吧，内饰的用料不算太好。	-1
当然是224P高功率发动机，DL501七速双离合变速箱和夸戳四驱系统了。	1
应该是车太长了，经常在过狭窄的区域有刮擦。	-1
车子的皮薄了点，车漆不耐刮。	-1
空间，试过几款，这车空间真不错	1
暂时没有，非要说的话，那就是大众保养小贵，方向盘细影响握感，运动型车没有拨片。再非要说点的话，就是每天出地库爬小坡，档位在2档，转速2000，不升档，走到平路上之后，再走十来米才能把换挡逻辑调整过来。平时转速都是控制在1500左右。所以每次出地库就很闹心。	-1
油耗低，给我以前的比亚迪1.5的油耗差不多	1
当初买车时就糸为左翼神的外观去的	1
市区油耗太大,ECO功能是摆设.	-1
应该是配置太低了吧基本标配了轮胎也是铁的	-1
简配太多了，轮毂都不是铝合金。	-1
空间吧，后排车门居然没储物柜，还有就是天窗只能倾斜开一点，不能完全打开	-1
第三排头部空间小，我1.75米坐在后排有点顶头。	-1
新车味道大。尾部跟前面不配套。	-1
油耗，烧油堪比轿车！	1
外观、油耗、操纵。	1
官方指导价18.39万的车，没有自动座椅没有中控大屏幕，没有日间行车灯，没有氙气大灯，没有感性雨刷等基本的配置	-1
四驱，非承载式悬挂，差速锁，后备箱空间，指南针，胎压监测	1
全系不带倒车影像你能信？	-1
拉杆手刹，没有日行灯，没有后排出风口，有时有异响，这个价位了，不应该啊！接缝比较大，特别是大灯和引擎盖连接处。自动启停系统不能永久关闭，每次都要提前关闭。	-1
油耗稍微有点高，1600公里，目前油耗8.1，看其他车友有7.5的，希望以后还能再降降	-1
空间，一家五口人刚好。	1
起步时油门得深点，温柔点了。	-1
全景天窗，自动头灯，	1
：动力，冷车起步往前窜；内饰，大塑料（不过一分价钱一分货，理解）；冬天内饰异响；二退一，二退一，二退一，重要的事说三遍吧。	-1
内饰太了解啦，气味比较大不像进口车的品质，性价比不是很高	-1
异响，异响，异响，驾驶，副驾驶门都响，这到底是怎么了，首保得去检查下。	-1
几乎没有，如果非要说一点的话，那就是后排的突起了。	-1
不是四轮碟刹的，还有就是屁股翘的好像有点高	-1
刺鼻的气味在新车里对比还是不小的。这点真的应该和沃尔沃学习学习。	-1
后备箱空间小，比以前的长城哈弗CUV小多了，全家外出旅游，物品要从简了，不能和以前一样，啥都带着了。	-1
中控偶尔有异响，20-30公里有共振	-1
导航系统版本低，不过我有手机导航。视频播放不支持mp4格式，电脑里下个电影看不了。还是建议厂家领导要麻溜的更新地图包，或者更换导航软件。话说多媒体播放支持的格式源文件太少了，内饰塑料太硬，做工还有待提升。	1
没有日行灯，车门有异响。	-1
空间大油耗低全系有esp	1
车型外观比较大众化，比较普通。	-1
内饰中庸老土，不建议年轻人！	-1
买车的时候计划是上下班用用，或者周末逛街的时候开一下。买了之后发现小三超预期，出去自驾游也完全OK。	1
外观动感，动力基本上也是随叫随到的那种，内饰什么的都很符合个人审美观。	1
暂时没有，等后期感受了再来发表！	-1
电控系统远远低于期望值尤其自动泊车简直就是个噱头毫无实际意义	-1
后排空间真的还不如别人的速腾	-1
座椅有点硬，后排座椅有点直；	-1
才开几百公里在右手后座处就出现异响，后去检查说避震有问题，现正在等待4S店通知更换，后续更换完，再发表使用情况。	-1
价位高没有标配ESP油耗	-1
配置低，无倒车雷达，自动大灯这些基本功能。	-1
提速好慢……过红灯就感觉是蜗牛的速度……就盼着别遇到红灯	-1
油耗还是稍微高了一点，还有就是排气管已经锈穿了	-1
起步稍肉，可能和我舍不得给油有关系	-1
空间，空间，空间！	1
25万的车没有倒车雷达，副座椅不是电动	-1
左后门有点响声，，后备箱不大	-1
真心对不起16万这个价格了，座椅是织物的，连手扶箱都没有……	-1
油耗在这个级别的车算是不低了。	-1
就是油耗有些高了，也有异响	-1
新车300多公里市区有点油，低档升档顿慢	-1
自然是空间和外观设计！乘坐舒适度较高，期间我们有五个人长途旅行也没感到累	1
油耗低，空间大,	1
真心没有，车无完车	-1
空间大，拉的多	1
当然是性价比了，同样价格配置比较高（本地的情况）	1
暂时没有！非要说的话就是发动机声音有点大！！！	-1
没有雾灯.油耗高，方向盘转向有点硬	-1
转速较低时加油门有轻度抖车现象，启车短暂黑烟。	-1
都上10W的车了发动机竟然没有防盗功能，车钥匙竟然跟摩托车钥匙一样，原装CD竟然连USB口都给省了，果断拆了换DVD导航	-1
五寸显示屏，没导航。	-1
空间大，配置高，价格便宜，	1
跑城区道路胎躁声没什么感觉，就是跑高速上了120声音比较大一点	-1
外观吧，大家都懂的	1
动力黄金搭配，安全配置高。	1
外观，内饰，爱不释手。	1
安全配置，后排空间，后备箱空间	1
空间大，乘坐空间，后备箱都大	1
颜值高，外观很动感，尤其侧门的几条线条很流线，符合年轻人的审美观，LED日间行车加上那炫酷的回旋镖的尾灯，让人留连忘返，回头率很高！	1
方向盘不能4向调节。	-1
储物空间，和雨刮继电器的响声	-1
全系没有配大屏幕，发动机盖没有隔音棉，高速时超过120发动机的噪音有点大。	-1
空间，还有驾驶觉，和我以前开的迈腾不相上下	1
加速的时候1800转有右侧玻璃共振	-1
内饰用料普通，防撞钢梁都没有	-1
就是配置优点坑人，明明说好的4-5个喇叭，结果我发现只有前门两个在响，后面的没有响。全系都没有倒车雷达，而我是最依赖这个玩意儿的，害的花了400块从新加装的。	-1
空间太可怜了被外观给牺牲了	-1
后排中间突出过高，大众来中国这么多年应该了解国人的思想，日系很多车都在改变了，后排如果是平的就更神奇了。	-1
是价钱了6万就能得到一款越野车了，而且配置还是不低的。别说什么了微面配置高点也要这个价钱了，但是档次就不是一个层次了，开车出去也能撑下面子不说人家还以为可能要到八九万那样	1
油耗油耗油耗重要的事情说三遍	-1
应该是天窗异响吧，2.5的车型那块布帘遇到颠簸的路会有点响声	-1
后排空间已逆天，直逼君威	1
异响，刚提车就发现左前门有异响，等首保去4S店检查下吧。	-1
油耗有点高不知道是不是自己驾驶的问题到现在了基本市区油耗都在9个油多1.4L的排量油耗确实有点高	-1
倒档要完全停了以后才能挂	-1
虽然我希望我永远也不要有机会用上那些安全配置，但是在买车的时候还是看重了绅宝D70卓越的安全配置。	1
油耗吧，表显11.2，实际14个	-1
颜值高，空间大，功能智能！	1
驾驶平顺，外观内饰比较合意	1
坐在驾驶座看不到引擎盖，整个前车距离还是要凭感觉，要人很坐起来才能看到引擎盖的最前面一点。	-1
车灯有点暗，木有多功能方向盘	-1
手刹必须很用力的拉，特别是坡道停车的时候。	-1
车的配置！导航天窗行车记录仪！	1
车内饰比较普通，被日系车主鄙视了	-1
内饰。。有内饰吗？好像没有，丐中丐啊。能省的都省了。车内扶手没有，扶手箱没有，后备箱灯没有。后门置物槽没有。反正该有的都没有。。	-1
市区油耗有点高，内饰用料有点对不上这价钱	-1
异响，包括减震异响，倒车打齿发出的异响。	-1
做工有待加强，后车门缝隙有点大，小毛病也还是有一点多！还有就是吉利的售后服务也一直为人诟病！	-1
前大灯，尤其是卤素日间行车灯	-1
内饰简直就是10万的车。	-1
虽然做不出车站时候的表演，但是加速后真的有贴地飞行的感觉。	1
油耗低！空间大！	1
油耗没倒车影像烂导航无电源	-1
没有遥控一键开关窗功能	-1
不到4毛的油耗，跟摩托车一样！	1
80的外观，简直没法说，太拉风了，回头率高	1
下面底盘的大肠一样的排气管	-1
其实配置还比较丰富了，不过顶配都没有自动空调和氙灯或LED灯。	-1
后备箱凸起的地方太高，没有日间行车灯。	-1
有个别地方有异响不过问题不大	-1
U口就一个U盘放歌和手机只能选择一个没有氙灯	-1
随着时间的流逝，小毛病开始逐渐出现。	-1
价格略贵，优惠小啊啊啊	-1
说不定哪些地方就会有点异响，不过这些我在买车前已经有了充分的了解了，有了充分的思想准备。	-1
天窗按键有时关闭天窗之后，天窗会下来一截，在按一下才会与车顶在一个水平位置	-1
没有自动档，对新手来说，手动档操控还是不如自动档。	-1
没有停车自动折叠后视镜，无自动落锁	-1
同款车型中的佼佼者，高颜值，高性价比，	1
232布局，二孩家庭必选	1
新车味道太重，开这么多天，头一直有点晕	-1
胎躁比较大，内饰很一半	-1
避震比较硬，空调的鼓风机在3，4档的时候比较吵。车漆比较薄，路上让小石子磕了几处。后排没有空调出风口。	-1
新车有些味道，要过段时间才会消失。	-1
溜背造型，感觉像跑车的感觉，配上英伦红，不知道有多骚^_^	-1
空间内饰舒适度	1
车尾看起来不咋的。	-1
车屁股真丑(┬＿┬)	-1
皮带和刹车异响、胎噪等。。	-1
如果一定要说点什么缺点的话，那就是油耗有点高。	-1
排气管子不知道为啥设计突出一块	-1
价钱摆在这什么车都一样，动力是短板，开空调噪音大，雨刮器声音大，倒档有时会吓你一跳，点烟器插充电器接触不良，没有标配点烟器和烟灰缸	-1
油耗不高，磨合期都不高，何况磨合期过了呢。空间特别大，本人185厘米、175斤，坐在rav4上头部距离还有一拳头的距离还多。	1
底盘下的弹簧太影响整车的形象了，最龌龊的就是倒档，你不暴力点它就是不理你，它用齿轮声来嘲笑你。发动机内的摆设太乱。	-1
后轮没有降噪措施有石子感觉都弹到车里一样很LOW	-1
空间大，后排能整体放倒，载人载物都不是问题。	1
关于车本身暂时还没有，就是奔驰不给挑颜色，有什么买什么，定车？先交5万，时间半年一年没准，只有买了白色，虽然保值，但太难打理！	-1
只有主驾驶玻璃是自动升降，其它都不是	-1
颜值，12寸大屏，性价比高	1
哒哒哒还没解决	-1
小毛病，后排人员进出，驾驶座靠背往前推然后再移动座椅有时候会失灵，去4S店查看，他们说电脑检测一下，因为不影响使用，所以等下次保养时候再弄了	-1
空调风量略小，刹车异响	-1
点烟器那个位置的设计，还有USB我从来没有连上过	-1
自动启动，自动前大灯	-1
明明是小商务开出去有人说是面包车哎	-1
美的不得了！无法言语表达！	-1
舒适度，空间大，配置多。	1
毕竟买的就是手动版，动力完全被释放出来	1
导航，视讯系统，被博越甩了好几条街，希望吉利能给我们免费更换升级	-1
将近23万的车，连胎压监测和定速巡航都没有，跑烂路天窗有点异响。	-1
低温保护，气温低刚开车的时候怎么踩油门只有发动机的转速上来却提不起速来，全是发动机嘶吼的声音，居然没有倒车雷达	-1
虽然说是中配，但是辅助设施太精简了吧，什么道路辅助系统，盲区监测都没有。。。	-1
噪音比较大，提速不快。	-1
中控经过颠簸路面有异响，没有导航	-1
悬挂确实硬了些，其他尚未发现！	-1
外观，性能，配置，安全配置。	1
尾部做工缝隙有些大。	-1
AMT变速器的平顺性仍有提升空间，空间还有提升的空间，内饰做工没有达到个人的要求，还是相对来说比较的简单的	-1
没有自动升窗器；门有时关不紧，必须大力关门；卤素灯晚上太暗了！	-1
北汽做车也太凑合了吧，感觉一切都是凑合这拼上去的，一点都不仔细，基本上每台车都会经历一段“不在修理厂就在去修理厂的路上”的非常时期。	-1
日行灯发黄光，不明显，很多时候认为没关大灯	-1
今天最后一天了，车管所休假没能办理临时牌照。	-1
空间大，后门低好装东西	1
没有导航就罢了，连倒车雷达都不配	-1
科技配置高，安全配置高	1
油耗，一直在7.7-8.0之间	1
仪表盘玻璃是“纸做的”，轻轻一擦就一道划痕！后备箱还是觉得有些小，放不了几样东西。	-1
后门没有音响安全气囊太少	-1
简配！简配！简配！	-1
油耗油耗还是油耗。开了1500公里了，平均油耗12.8L，感觉有点高了。感觉过了首保应该会降点。	-1
减震有点硬，车漆有点薄	-1
动力，动力，动力，	-1
白天和大型车放置一起显得比较低级，特别是人家看到是夏利的牌子。行李箱比较小，放不了多少东西；	-1
连个倒车影像都没有，还要精英型才配置。打电话问4S店是否带安装倒车影像，居然不带安装，老婆说开着始终觉得不安全。	-1
空间，性能，舒适度。	1
太多了…auto键如果没关，那么倒车就蠢爆了。提车3个月刹车片锈的一塌糊涂…	-1
三缸发动机噪音大，内饰做工有待提高	-1
高速时内饰有一点异响但不大时有时无，低速没有	-1
车的后排空间非常大	1
轻踩刹车会有异响…duang～duang的	-1
外观、内饰、空间。	1
新款车，加速到1000转至2000.听到咕噜噜噜噜声音，不知哪发出来的，新车小毛病多。	-1
应该说，是振动吧，发动机振动传到方向盘的还是比较明显的	-1
提速很给力，油耗也很低	1
发动机在D挡怠速的时候，抖动比较严重！没有胎压检测！没有定速巡航！	-1
没有启停的开关，设计师是在设计启停的前一晚是失眠的。	-1
领先的轮毂真丑增配之后的改成风火轮了宝马真抠看看人家奔驰	-1
性价比太低，配置极低，异味明显	-1
都50W的车了无钥匙进入都不标配，每次上车还得找钥匙，档次瞬间降低，还不如现在十几万的车都带有无钥匙进入	-1
255/40/R19的轮胎有点薄，不小心就会把轮毂蹭伤；同时作为一款上路40万的进口Tiguan顶配车型，副驾驶座椅调节居然是手动的，音响不是丹拿的，方向盘不带拨片的，被国产途观顶配的配置甩了几条街	-1
只能插U盘听歌，车稍微颠覆一下就卡死。	-1
目前没发现，本人才拿驾照，对车的要求不是特别高。	-1
1.6的感觉发动机噪音比较大	-1
中控，中控，中控，	-1
电动车窗，真皮座椅，原装导航，倒车雷达	1
灯缝隙大，后排座椅角度太直，而且不能调节。	-1
空间不是盖的，油耗不是吹的。	1
没有座椅加热和氙气灯，巡航定速。	-1
日行灯，白天几乎看不到，头枕，硬。	-1
动力稍显逊色，不是很给力，噪音也是有影响的。	-1
有些小毛病，比如内饰缝隙感觉还是有些偏大。制动出过一次毛病。	-1
